brand,name,brewer,pref,city,reg,cls,rice_list,smv,acidity,amino,alcohol,polish,sweetness,rank,umap_x,umap_y,pca_x,pca_y,tango,n_imputed
黄桜,生酛山廃,黄桜,京都府,京都市伏見区,伏見,本醸造,[],0.0,1.5,1.2,15.0,70.0,-0.15,,11.633127,1.1611887,-0.5529705337372637,0.7055224505512553,False,0
黄桜,辛口一献,黄桜,京都府,京都市伏見区,伏見,普通酒,[],4.0,1.2,1.0,14.0,60.0,-0.17,,12.078018,3.708028,-0.1792157548287889,-0.8198674866774757,False,1
黄桜,Ｓ 純米大吟醸,黄桜,京都府,京都市伏見区,伏見,純米大吟醸,['山田錦'],1.0,1.4,1.1,16.0,50.0,-0.13,,6.832719,4.544164,0.505571815910407,-0.7066064744613287,False,0
黄桜,ＳＵＰＥＲ ＰＲＥＭＩＵＭ,黄桜,京都府,京都市伏見区,伏見,純米大吟醸,['山田錦'],-5.0,1.1,0.9,15.0,35.0,0.78,,3.1617591,4.864998,0.4010088888470592,-2.6988802379019616,False,0
黄桜,黒獅子,黄桜,京都府,京都市伏見区,伏見,普通酒,['五百万石'],4.0,1.2,1.3,16.0,60.0,-0.17,,9.93125,1.668467,0.696151899849938,0.5289771198809824,False,1
大山,特別純米 ひやおろし,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別純米,['出羽の里'],1.0,1.6,0.95,16.5,60.0,-0.36,,8.441258,3.4532793,0.23963928452985753,-0.381759986387182,False,0
大山,純米大吟醸 吟雅凛匠,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米大吟醸,['山田錦'],2.0,1.8,0.95,16.45,40.0,-0.68,,3.9167788,4.998693,0.5204043088722996,-1.5523510470302644,False,0
大山,純米大吟醸,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米大吟醸,"['美山錦', '雪女神']",2.0,1.8,1.0,16.0,45.0,-0.68,,4.1800566,5.1652417,0.21684178190654568,-1.1638913255963017,False,0
大山,槽掛け雫酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,大吟醸,['山田錦'],-0.5,1.85,0.8,16.45,40.0,-0.51,,3.7890077,4.987255,0.3002262661217979,-2.051971181408899,False,0
大山,吟水花,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米吟醸,['出羽燦々'],3.0,1.7,1.3,15.45,55.0,-0.66,,12.809076,8.953281,-0.04947521049564144,0.2973995869116418,False,0
大山,純米吟醸 封印酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米吟醸,['美山錦'],2.0,1.65,0.95,15.45,40.0,-0.51,,3.2026129,5.257081,0.26804909548960637,-1.806060833310283,False,0
大山,純米吟醸,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米吟醸,"['出羽燦々', '美山錦']",2.5,1.5,1.15,15.45,50.0,-0.38,,2.3217497,9.608479,0.25256268501436024,-0.5881853598548272,False,0
大山,特別純米 にごり酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別純米,['はえぬき'],5.5,1.8,1.0,14.45,60.0,-1.01,,11.140906,5.023756,-0.5840800082362563,-0.46557509847222067,False,0
大山,特別純米 超辛口,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別純米,['はえぬき'],12.0,1.8,0.95,15.45,60.0,-1.6,,10.512709,4.889151,0.22217318326240812,-0.3346214685826473,False,0
大山,特別純米 十水,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別純米,['はえぬき'],-6.0,1.9,1.2,15.45,60.0,-0.05,,13.722163,2.3210793,-0.9412100822214726,0.23498762293117328,False,0
大山,ＭＯＴＯＺＡＫＥ純米,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米,['はえぬき'],4.5,1.65,1.05,15.45,65.0,-0.74,,11.056056,3.4491236,-0.16184332070890692,0.1255818654405568,False,0
大山,特別純米酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別純米,['はえぬき'],3.5,1.55,1.1,15.45,60.0,-0.53,,11.707614,5.050767,0.015066434326538352,-0.08427565628536877,False,0
大山,辛口 純米酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米,['はえぬき'],4.5,1.65,1.05,15.45,65.0,-0.74,,11.045432,3.4518692,-0.16184332070890692,0.1255818654405568,False,0
大山,赤 純米,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米,['はえぬき'],4.5,1.65,1.05,15.45,65.0,-0.74,,11.025933,3.429412,-0.16184332070890692,0.1255818654405568,False,0
大山,純米酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米,['はえぬき'],4.5,1.65,1.05,15.45,65.0,-0.74,,11.066184,3.4696703,-0.16184332070890692,0.1255818654405568,False,0
大山,特別本醸造 超辛口,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別本醸造,['はえぬき'],9.5,1.25,0.95,15.45,60.0,-0.74,,9.939839,4.7127104,0.700974951331413,-0.5971275754397785,False,0
大山,本醸造,加藤嘉八郎酒造,山形県,鶴岡市,庄内,本醸造,['はえぬき'],4.5,1.25,0.95,15.45,65.0,-0.28,,10.196207,4.0970836,0.28532782205646423,-0.3588914675341469,False,0
大山,飛切,加藤嘉八郎酒造,山形県,鶴岡市,庄内,本醸造,['はえぬき'],5.0,1.3,0.95,15.45,65.0,-0.38,,10.241976,4.107695,0.25805429469104146,-0.33087004475974824,False,0
大山,燗麗辛口 本醸造,加藤嘉八郎酒造,山形県,鶴岡市,庄内,本醸造,"['はえぬき', 'ひとめぼれ']",6.5,1.25,0.95,15.45,70.0,-0.46,,10.461082,3.7760658,0.2868642825633421,-0.013953091085589236,False,0
大山,本醸造 生酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,本醸造,['はえぬき'],5.0,1.3,1.0,14.45,65.0,-0.38,,11.762822,3.1052852,-0.1608141348673557,-0.3627429967166045,False,0
大山,本醸造 しぼりたて,加藤嘉八郎酒造,山形県,鶴岡市,庄内,本醸造,['はえぬき'],3.0,1.65,0.9,16.5,65.0,-0.6,,8.514512,3.364744,0.1793995403845122,-0.1770591156050276,False,0
大山,特別純米 しぼりたて,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別純米,['出羽の里'],2.5,2.0,0.9,16.5,60.0,-0.96,,8.20483,3.329421,-0.13224692304656124,-0.35633389507363067,False,0
大山,本醸造 生酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,本醸造,['はえぬき'],5.0,1.3,0.8,14.45,65.0,-0.38,,9.608221,4.940337,-0.1796295326483219,-1.0052923480389768,False,0
大山,特別純米 生酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別純米,['出羽の里'],1.5,1.65,0.9,15.45,65.0,-0.46,,10.56327,3.741045,-0.3547478360939858,-0.4020596917124768,False,0
大山,純米大吟醸 瑞祥,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米大吟醸,['出羽燦々'],1.0,1.95,1.25,17.45,50.0,-0.76,,6.3164573,2.7506661,0.5060672615246077,0.27884361302833816,False,0
大山,特別限定 大吟醸,加藤嘉八郎酒造,山形県,鶴岡市,庄内,大吟醸,"['山田錦', '美山錦', '雪女神']",1.0,1.8,1.0,16.45,45.0,-0.59,,4.2387543,5.1283264,0.3478516517750647,-1.0925048764123675,False,0
大山,純米吟醸 封印酒 生酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米吟醸,['美山錦'],4.0,1.85,1.15,16.0,50.0,-0.93,,1.3005719,8.293734,0.17541743554216632,-0.3166411034917752,False,0
大山,特別純米酒 夏純米銀河,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別純米,['はえぬき'],-5.75,1.55,0.9,13.0,60.0,0.33,,12.674301,3.297853,-1.5927793620821844,-1.3394746438758596,False,0
大山,フラワーボトル 純米酒,加藤嘉八郎酒造,山形県,鶴岡市,庄内,純米,['はえぬき'],5.5,1.4,1.3,15.0,70.0,-0.54,,11.556774,1.0680783,-0.10163101817566753,1.0698349585963618,False,0
大山,特別純米酒 藍色ラベル,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別純米,['はえぬき'],3.5,1.55,1.1,15.45,60.0,-0.53,,11.787096,5.055976,0.015066434326538352,-0.08427565628536877,False,0
大山,特別純米酒 樽酒 春ラベル,加藤嘉八郎酒造,山形県,鶴岡市,庄内,特別純米,['はえぬき'],2.5,1.4,1.0,15.0,60.0,-0.27,,10.208197,4.829463,-0.07332938017775446,-0.5686226400638946,False,0
嘉美心,旨口ひやおろし,嘉美心酒造,岡山県,浅口市,備中,純米吟醸,['アケボノ'],-5.0,1.6,1.1,16.45,58.0,0.2,,9.258055,2.6342976,-0.07795017483956501,-0.1267133803103714,False,0
嘉美心,純米大吟醸,嘉美心酒造,岡山県,浅口市,備中,純米大吟醸,['山田錦'],4.0,1.3,1.0,15.45,35.0,-0.29,,3.1274886,4.8132715,0.909113593609315,-2.0721879721959025,False,0
嘉美心,うまさけ三昧 桃花源,嘉美心酒造,岡山県,浅口市,備中,特別純米,['アケボノ'],-6.0,1.3,1.2,14.45,35.0,0.64,,1.0568995,4.1807694,-0.09161984444453819,-1.77458072286516,False,0
嘉美心,渚のうた,嘉美心酒造,岡山県,浅口市,備中,特別純米,['アケボノ'],-2.5,1.25,1.1,14.45,58.0,0.37,,12.685891,3.7825806,-0.37659410719017455,-0.616424831983553,False,0
嘉美心,秘宝本醸造,嘉美心酒造,岡山県,浅口市,備中,特別本醸造,['アケボノ'],-4.5,1.3,1.0,15.45,58.0,0.5,,7.915935,4.563432,-0.13869719365023697,-0.7552757481339365,False,0
嘉美心,木陰の魚,嘉美心酒造,岡山県,浅口市,備中,清酒,['アケボノ'],-55.0,4.65,1.3,8.45,70.0,1.51,,14.60421,-1.5712614,-10.191390702931963,0.21266918732560408,False,0
嘉美心,しゅわしゅわ,嘉美心酒造,岡山県,浅口市,備中,清酒,['アケボノ'],-50.0,3.65,0.7,5.45,70.0,2.17,,14.605819,-1.5695921,-10.07911835073055,-2.624290473185565,False,0
嘉美心,桃花源 しぼりたて白桃酵母,嘉美心酒造,岡山県,浅口市,備中,純米吟醸,['アキヒカリ'],-6.0,1.6,1.2,16.45,58.0,0.29,,9.385577,2.5272794,-0.12814013163219995,0.1793181141303964,False,0
嘉美心,純米吟醸 生,嘉美心酒造,岡山県,浅口市,備中,純米吟醸,['アケボノ'],-2.0,1.5,1.2,16.0,58.0,0.04,,9.53002,2.3968966,0.033787675962598865,0.11286154427933698,False,0
嘉美心,純米大吟醸,嘉美心酒造,岡山県,浅口市,備中,純米大吟醸,['山田錦'],-4.0,1.4,1.0,15.45,35.0,0.34,,3.0527291,5.065204,0.31818763773040687,-2.1533337576308678,False,0
嘉美心,３５％ 山田錦 大吟醸,嘉美心酒造,岡山県,浅口市,備中,大吟醸,['山田錦'],2.0,1.25,0.8,15.45,35.0,-0.05,,3.328363,4.901379,0.8281752396690945,-2.765623518123301,False,0
嘉美心,夏の純米吟醸 涼想い,嘉美心酒造,岡山県,浅口市,備中,純米吟醸,['朝日'],-2.5,1.5,1.1,14.45,58.0,0.08,,12.834474,3.7401764,-0.6619558832250835,-0.5144256711626048,False,0
嘉美心,純米吟醸 祝酒,嘉美心酒造,岡山県,浅口市,備中,純米吟醸,['アケボノ'],-2.5,1.25,1.1,14.0,58.0,0.37,,12.74691,3.712358,-0.5672016327418117,-0.7030544623879051,False,0
嘉美心,純米大吟醸 （心）,嘉美心酒造,岡山県,浅口市,備中,純米大吟醸,['アケボノ'],-3.0,1.4,1.2,15.45,50.0,0.25,,2.4209592,9.436684,0.04362413861641619,-0.5521851830649124,False,0
嘉美心,純米吟醸 （心）,嘉美心酒造,岡山県,浅口市,備中,純米吟醸,['アケボノ'],-3.0,1.5,0.8,15.45,58.0,0.13,,8.8997965,4.564149,-0.29640552873445325,-1.2933609989689232,False,0
嘉美心,純米 （心）,嘉美心酒造,岡山県,浅口市,備中,純米,['アケボノ'],-2.5,1.5,0.8,15.45,70.0,0.08,,10.400092,3.6675966,-0.5489879429553541,-0.5310545747401826,False,0
賀茂泉,造賀 純米生詰 ひやおろし,賀茂泉酒造,広島県,東広島市,西条（東広島）,純米,['山田錦'],0.0,1.8,1.2,15.0,65.0,-0.5,,12.947824,1.9399838,-0.7777458141197962,0.5134694295286716,False,1
賀茂泉,山吹色の酒,賀茂泉酒造,広島県,東広島市,西条（東広島）,純米吟醸,"['広島八反', '中生新千本']",1.0,1.6,1.2,15.0,60.0,-0.36,,14.18574,3.0728233,-0.3721998867493927,0.13266126808460948,False,1
賀茂泉,朱泉 本仕込,賀茂泉酒造,広島県,東広島市,西条（東広島）,純米吟醸,"['広島八反', '中生新千本']",1.0,1.8,1.2,16.0,58.0,-0.59,,9.036387,2.18147,-0.1298534882299378,0.2809900809257289,False,1
賀茂泉,緑泉 本仕込,賀茂泉酒造,広島県,東広島市,西条（東広島）,純米吟醸,"['広島八反', '中生新千本']",1.0,1.8,1.2,15.0,60.0,-0.59,,14.2267275,2.5769134,-0.6004893075773198,0.21426059674136805,False,1
賀茂泉,造賀,賀茂泉酒造,広島県,東広島市,西条（東広島）,純米,['山田錦'],0.0,1.8,1.2,15.0,65.0,-0.5,,12.961609,1.9436791,-0.7777458141197962,0.5134694295286716,False,1
賀茂泉,ＣＯＫＵＮ,賀茂泉酒造,広島県,東広島市,西条（東広島）,純米,['酒造好適米'],-60.0,5.0,1.2,8.0,70.0,1.61,,14.623164,-1.5937126,-11.088900692238546,-0.12865219969269753,False,1
賀茂泉,ＣＯＫＵＮ ＋,賀茂泉酒造,広島県,東広島市,西条（東広島）,リキュール,['酒造好適米'],-60.0,5.0,1.2,8.0,70.0,1.61,,14.632482,-1.60272,-11.088900692238546,-0.12865219969269753,False,1
賀茂泉,純米吟醸 搾りたて生酒,賀茂泉酒造,広島県,東広島市,西条（東広島）,純米吟醸,"['中生新千本', '広島八反']",-1.5,1.6,1.2,15.0,58.0,-0.13,,14.026546,3.0713477,-0.4741304856134445,-0.03122749056952422,False,1
賀茂泉,青泉 純米吟醸生酒,賀茂泉酒造,広島県,東広島市,西条（東広島）,純米吟醸,"['中生新千本', '広島八反']",0.0,1.8,1.2,15.0,58.0,-0.5,,14.196322,2.6250074,-0.6130234229166945,0.07323660991786138,False,1
賀茂泉,造賀 純米生酒,賀茂泉酒造,広島県,東広島市,西条（東広島）,純米,['山田錦'],0.0,1.7,1.2,15.0,65.0,-0.38,,12.8692665,1.9107175,-0.6636011037058325,0.4726697652002923,False,1
白真弓,Ｊａｎｐａｎ,蒲酒造場,岐阜県,飛騨市,飛騨,清酒,"['ひだほまれ', 'ひとめぼれ']",-22.0,2.4,1.7,11.5,60.0,0.88,,13.52833,-0.556422,-4.091568132833137,1.0410527786918873,False,0
白真弓,純米吟醸 ひだほまれ,蒲酒造場,岐阜県,飛騨市,飛騨,純米吟醸,['ひだほまれ'],-1.0,1.3,1.2,15.5,55.0,0.18,,13.938825,7.91432,0.1804839234874397,-0.23842095645536132,False,0
白真弓,やんちゃ酒,蒲酒造場,岐阜県,飛騨市,飛騨,本醸造,"['ひだほまれ', 'ひとめぼれ']",2.0,1.4,1.4,15.7,60.0,-0.22,,10.02588,0.101508334,0.23100318284516577,0.8436116748218558,False,0
西の関,秘蔵酒,萱島酒造,大分県,国東市,北部,大吟醸,['山田錦'],5.0,1.2,1.0,17.0,35.0,-0.27,,3.7854257,4.137129,1.739392992162037,-1.799353506133317,False,0
西の関,袋取り雫酒,萱島酒造,大分県,国東市,北部,大吟醸,['山田錦'],4.0,1.3,1.0,17.0,35.0,-0.29,,3.6964092,4.1211305,1.5656506260649552,-1.7737970230253557,False,0
西の関,滴酒,萱島酒造,大分県,国東市,北部,大吟醸,['山田錦'],5.0,1.2,1.0,16.0,35.0,-0.27,,3.2821681,4.522512,1.3158207131583983,-1.9918637959207666,False,0
西の関,美吟 純米,萱島酒造,大分県,国東市,北部,純米吟醸,"['山田錦', '美山錦']",0.5,1.3,1.5,16.0,50.0,0.04,,8.807146,-1.9023011,0.6275484940447438,0.5300709732448278,False,0
西の関,美吟 吟醸,萱島酒造,大分県,国東市,北部,吟醸,['山田錦'],3.0,1.2,1.2,16.0,50.0,-0.08,,3.7604876,9.99097,0.8624642469950533,-0.4364447650160654,False,0
西の関,手造り純米酒,萱島酒造,大分県,国東市,北部,純米,"['ヒノヒカリ', '八反錦']",-2.0,1.4,2.0,15.0,60.0,0.15,,10.0331335,-1.6345053,-0.24744184184695456,2.575529801056087,False,0
西の関,上撰 本醸造 辛口,萱島酒造,大分県,国東市,北部,本醸造,"['八反錦', 'ヒノヒカリ']",2.5,1.2,1.8,15.0,60.0,-0.03,,9.905894,-1.3064703,0.23022163177403757,1.9199754365688373,False,0
蓬莱泉・明眸,蓬莱泉 和醸良酒,関谷醸造,愛知県,北設楽郡設楽町,東三河,清酒,"['夢山水', 'チヨニシキ']",8.0,1.1,1.2,15.0,60.0,-0.43,,14.268463,4.8401346,0.6157072551022518,0.03536521498563916,False,1
蓬莱泉・明眸,明眸 純米造り,関谷醸造,愛知県,北設楽郡設楽町,東三河,純米,"['酒造好適米', '一般米']",6.0,1.1,1.3,15.0,60.0,-0.24,,14.046313,4.5524807,0.5059196426264988,0.32615352820598964,False,0
亀泉,純米吟醸原酒 高育６３号 ひやおろし,亀泉酒造,高知県,土佐市,中部,純米吟醸,['風鳴子'],3.0,1.7,1.0,16.5,55.0,-0.66,33.0,7.6302385,3.6017637,0.3670525857867301,-0.46428863579509505,False,0
亀泉,麓,亀泉酒造,高知県,土佐市,中部,純米吟醸,['吟の夢'],5.0,1.5,1.1,15.45,50.0,-0.61,33.0,2.2605402,9.731044,0.39685297477691395,-0.7107147446343747,False,0
亀泉,純米酒,亀泉酒造,高知県,土佐市,中部,純米,['土佐錦'],5.0,1.4,1.0,15.0,60.0,-0.5,33.0,10.137807,4.817843,0.0756647590300407,-0.5305146870128495,False,0
亀泉,純米吟醸生原酒 ＣＥＬ－２４,亀泉酒造,高知県,土佐市,中部,純米吟醸,['八反錦'],-10.0,1.8,1.0,14.0,50.0,0.44,33.0,8.350211,5.619572,-1.4631334951575068,-1.4173780658084953,False,0
亀泉,純米吟醸生原酒 高育６３号,亀泉酒造,高知県,土佐市,中部,純米吟醸,['風鳴子'],3.0,1.6,1.0,16.5,55.0,-0.54,33.0,7.5073557,3.588901,0.4811972962006935,-0.5050883001234743,False,0
亀泉,酒家長春萬寿亀泉,亀泉酒造,高知県,土佐市,中部,純米大吟醸,['山田錦'],2.5,1.5,1.0,16.45,35.0,-0.38,33.0,3.564466,4.46522,1.0149999682603494,-1.8209431255823216,False,0
亀泉,貴賓,亀泉酒造,高知県,土佐市,中部,純米大吟醸,['山田錦'],4.0,1.5,1.0,16.45,40.0,-0.52,33.0,3.788072,4.6986694,0.9867376009256682,-1.4836263397439728,False,0
菊姫,純米ひやおろし,菊姫,石川県,白山市,加賀,純米,['山田錦'],-2.0,1.8,1.4,18.0,65.0,-0.31,74.0,7.9580913,0.23173118,0.39259110930585006,1.7030632877725567,False,0
菊姫,山廃吟醸,菊姫,石川県,白山市,加賀,吟醸,['山田錦'],4.0,1.4,1.3,17.0,55.0,-0.4,74.0,7.299476,2.2501636,1.009093608885008,0.4886347243174689,False,0
菊姫,吟醸 加陽菊酒,菊姫,石川県,白山市,加賀,吟醸,['山田錦'],5.5,1.1,1.1,17.0,55.0,-0.2,74.0,7.1115837,3.1385658,1.4221088258706092,-0.2534488481594143,False,0
菊姫,山廃純米酒,菊姫,石川県,白山市,加賀,純米,['山田錦'],-1.0,2.5,1.9,16.45,70.0,-1.22,74.0,10.500527,-1.6876497,-1.0739815967713602,3.6263385624347357,False,0
菊姫,金劔,菊姫,石川県,白山市,加賀,純米,['山田錦'],-3.0,1.7,1.5,15.45,65.0,-0.1,74.0,10.413644,-0.5177675,-0.6235634485321002,1.4773938789269494,False,0
菊姫,大吟醸,菊姫,石川県,白山市,加賀,大吟醸,['山田錦'],5.5,1.1,1.0,17.0,50.0,-0.2,74.0,6.8282156,3.5056925,1.5303599778394845,-0.8891755378283225,False,0
雲乃井,純米吟醸 雲乃井,吉田金右衛門商店,福井県,福井市,嶺北,純米吟醸,['五百万石'],2.0,1.6,1.5,15.5,55.0,-0.45,,9.093839,-1.7690939,0.04506585596635239,0.8935316071745895,False,0
雲乃井,うららの雲乃井,吉田金右衛門商店,福井県,福井市,嶺北,純米吟醸,['五百万石'],-1.0,1.6,1.5,15.5,55.0,-0.17,,9.073164,-1.7961091,-0.13372711108300178,0.8478020635133354,False,0
腰古井,露しぐれ,吉野酒造,千葉県,勝浦市,九十九里・外房,吟醸,['五百万石'],5.0,1.5,1.1,15.45,55.0,-0.61,,14.038119,8.886906,0.2791941239175556,-0.39626273062665307,False,0
菊秀,純米吟醸 無尽蔵 ひやおろし,橘倉酒造,長野県,佐久市,東信,純米吟醸,['ひとごこち'],2.5,1.5,1.5,16.0,59.0,-0.38,,9.718224,-0.52787805,0.30666845303620777,1.2081702895563216,False,0
菊秀,純米酒,橘倉酒造,長野県,佐久市,東信,純米,['美山錦'],2.0,1.5,1.1,15.45,59.0,-0.34,,11.792375,5.0043554,0.006274076180714736,-0.1904306630817298,False,0
菊秀,たまゆら,橘倉酒造,長野県,佐久市,東信,純米,['一般米'],-80.0,1.5,0.8,8.0,70.0,0.18,,14.473266,-1.4110554,-8.323419736974113,-3.1466027782390777,False,1
菊秀,純米吟醸 無尽蔵 槽場直詰,橘倉酒造,長野県,佐久市,東信,純米吟醸,['ひとごこち'],4.0,1.55,1.25,17.0,59.0,-0.58,,7.698565,1.6368005,0.7390456131313341,0.6407584941856219,False,0
菊秀,純米吟醸 無尽蔵 槽取壱番,橘倉酒造,長野県,佐久市,東信,純米吟醸,['ひとごこち'],4.0,1.5,1.25,16.0,59.0,-0.52,,9.477554,1.5135319,0.37254568933467713,0.42784837223398264,False,0
菊秀,純米吟醸 無尽蔵 夏吟醸 生酒,橘倉酒造,長野県,佐久市,東信,純米吟醸,['ひとごこち'],4.0,1.7,1.3,16.0,59.0,-0.75,,9.448045,1.2125939,0.14896011795199157,0.6700850387213345,False,0
久米桜,八郷,久米桜酒造,鳥取県,西伯郡伯耆町,西部（伯耆）,特別純米,['山田錦'],5.0,2.0,1.8,15.45,60.0,-1.19,,10.317007,-1.4432601,-0.34333438677823885,2.371110334651269,False,0
真澄,純米吟醸 ひやおろし,宮坂醸造,長野県,諏訪市,南信,純米吟醸,"['美山錦', 'ひとごこち']",-1.0,1.7,1.8,15.0,55.0,-0.29,53.0,9.937926,-1.563947,-0.4314348643273352,1.756170609931549,False,0
真澄,純米大吟醸 山花 箱入,宮坂醸造,長野県,諏訪市,南信,純米大吟醸,['山田錦'],3.0,1.9,1.2,16.0,45.0,-0.89,53.0,1.5846304,7.8798747,0.18111012495666656,-0.46529912872513207,False,0
真澄,辛口生一本,宮坂醸造,長野県,諏訪市,南信,純米吟醸,"['美山錦', '山田錦']",3.0,1.6,0.9,15.45,55.0,-0.54,53.0,8.352234,5.028502,0.02703870435638952,-1.0284987800614824,False,0
